brand,week,cinema,digitaldisplayandsearch,digitalvideo,facebook,instagram,localtv,ooh,opentv,paytv,print,radio,tiktok,twitter,youtube
Brand B,2025-05-24,0.0,0.7642826326562695,3.6269776579453317,8.881602743000784,1.7486300531604755,13.150153458607116,41.71815066306098,40.532243302544614,21.45657365143926,0.0,5.994467657938121,0.0,0.0,1.102958429174779
Brand B,2025-05-31,0.0,2.382653351395378,0.44327323995249635,1.6743798828016339,2.2130910443716334,13.150153458607116,41.71815066306389,36.519360610963695,20.224383545789706,0.0,5.992511332198499,0.0,0.0,1.070444616818249
Brand B,2025-06-07,0.0,0.7738314048546461,0.4400584022229212,1.8753172193218546,2.2670115765754963,3.9665705931149278,23.437785863744296,18.886906894569606,8.42390941326563,0.0,2.400687421983469,0.12089385602400443,0.0,0.7909708297634984
Brand B,2025-06-14,0.0,0.770389763740409,0.44342606766079246,1.5682637965087773,1.8936830059347078,3.979559774402657,63.093534972683834,23.785936980677356,8.144930329925693,0.0,6.780461099262343,0.8910257521109453,0.0,0.7045931822491388
Brand B,2025-06-21,0.0,0.7801430693269371,0.33715816502207313,1.997624511097407,2.1310329297188013,3.979559774402657,23.437785863744296,28.74896740863579,6.828817052321232,0.0,7.5151707112629,1.018816445426771,0.0,0.7099033058342791
Brand B,2025-06-28,0.0,0.772996477787851,0.28038242718500844,2.279590693449479,2.8136611577632022,3.8000634850753436,23.437785863747195,23.762841938074704,7.938175775263439,0.0,7.5151707112629,1.0308327990620947,0.0,0.7034178038780462
Brand B,2025-07-05,0.0,1.2717176709072064,0.3575953537226228,1.7286555131128483,2.114682481082892,3.82966705339261,16.55133117599796,21.069835242974413,6.286790669860706,0.0,6.312272292497824,1.1538923361424778,0.0,1.0825779439479881
Brand B,2025-07-12,0.0,1.3376459783909933,0.3977321213973396,1.1240134585905563,1.6725478933460196,7.329973296942097,30.769784021392983,21.21071272851795,7.067964015821649,0.0,6.382100306267518,1.3950096597211556,0.0,0.9800152348327286
Brand B,2025-07-19,0.0,1.7751575027973698,0.31318370895103387,1.4852946802111417,2.2825406429346407,8.205552072485444,33.32044447772266,18.972478681659794,9.083603680688629,0.0,6.4238264116568535,1.532137313493642,0.0,0.7318053164697526
Brand B,2025-07-26,0.0,1.3972407036170362,0.8679228864095959,1.8027916077512955,3.4711030816716497,8.13916800979306,33.32044447772266,16.93415907001073,9.328577190465683,0.0,6.4238264116568535,4.167835823473981,0.0,0.6372183739903532
Brand B,2025-08-02,0.0,0.10732328116279154,0.08013058372919586,1.193254952224588,2.6911910249828184,7.925199716023848,32.69862013048371,2.335350623353371,1.7643218561079823,0.0,6.30394530779358,1.552663673858101,0.0,0.10407500559570261
Brand B,2025-08-09,0.0,0.5341789412774804,0.6420843340937443,2.5633372517670634,2.846141136376385,6.754045740133112,30.0301703553374,11.017030299968944,51.16911721969554,0.0,8.301347410526173,1.5177183869482684,0.0,0.7812325436893302
Brand B,2025-08-16,0.0,0.36435746527110213,0.5894746763260685,2.5287800899453368,3.142476728785401,7.1509224033157555,29.5854287330475,12.241317398471248,5.567523599251727,0.0,9.014047324341355,3.8597128002122987,0.0,0.536319099421258
Brand B,2025-08-23,0.0,0.032734380133636026,0.05288380620714546,1.182613274101579,1.4901409189544148,1.0356286775433692,8.589415482649937,1.734190946850206,6.577195263744619,0.0,6.880786942631421,2.759275926331441,0.0,0.22591641191309
Brand B,2025-08-30,0.0,0.28580163928934366,0.36302757230885985,1.3279368743504087,2.449909907451664,20.013888696941116,66.25435507413235,36.62130346536202,21.85742418306664,0.0,9.42274260709051,2.3574044466087396,0.0,1.7389206761837503
Brand B,2025-09-06,0.0,10.732973023891796,0.25599597209135316,4.570889179386272,3.2944717025078445,0.0,17.051310397423904,34.35750389757965,15.106689672793218,0.0,3.624619126414648,1.8717923883433427,0.0,4.9296628280026065
Brand B,2025-09-13,0.0,0.4233264562717633,1.3009883513971046,3.0761560777585,2.200501553707433,7.115247908296432,19.893195450113065,21.533337477566448,13.563255154924573,0.0,6.946660467699153,1.5824413452127968,0.0,4.169047755154445
Brand B,2025-09-20,0.0,1.7501971577817859,1.6000413256526838,3.22209670438127,2.5897194829408914,9.15774961483623,19.892213183840212,16.749190939860952,11.238649038867477,0.0,9.72719584513549,1.0956326176214255,0.0,3.1005305072354825
Brand B,2025-09-27,0.0,2.1892442831837284,1.803844339467839,2.752047222183319,2.2331362034696816,8.41520165544973,19.892049481826827,16.046290960516178,12.6782135097335,0.0,9.147539755050383,1.1325951535894785,0.0,3.146823062639911
Brand B,2025-10-04,0.0,1.6234274655732537,1.652772818958037,2.5056135232884222,2.813500676227463,7.690291141241691,19.487496780531714,11.735650362987087,11.931238354882229,0.0,8.276349229396361,1.1135570733922682,0.0,2.863977542399364
Brand B,2025-10-11,0.0,1.151190157535426,1.247141372486607,2.9349619224083794,3.096325506017987,6.8440031864019915,18.89411848256969,140.71426353741217,11.691057416313422,0.0,8.140779693399631,4.738765267954168,0.0,2.4674996385601213
Brand B,2025-10-18,0.0,0.9085166336375486,1.379295698353094,2.668855783934269,3.0020137976569,6.602455795398887,18.795222097364015,17.631932450268085,12.933217983970305,0.0,8.260657353333341,1.1156730774774415,0.0,3.265293425654031
Brand B,2025-10-25,0.0,0.887404169311973,1.383300695403492,3.0339402370281134,3.7961352237823185,6.348097884956548,18.795222097364015,16.916718330837334,12.087711893576303,0.0,8.520835847863893,0.38741645874373737,0.0,2.187303175718707
Brand B,2025-11-01,0.0,0.881069536197139,1.3124810391564787,2.406669014991394,3.5466656842493105,6.079537987546336,18.365121403410924,16.870325939894318,7.946600165937673,0.0,8.236873483519595,0.2826397867012192,0.0,2.770858039001632
Brand B,2025-11-08,0.0,1.3739081491013576,1.4158415089888676,4.310111399469526,4.583627720029606,4.844256092997533,42.44180876749793,19.20435993294702,10.385462697043144,0.0,7.849116106499771,0.572291942904524,0.0,4.120832428067659
Brand B,2025-11-15,0.0,1.725386525199541,1.159472060124855,30.965497859105483,3.8412326006608617,4.637349314364242,22.66027561547251,18.789690733909595,10.951802423571012,0.0,7.788042013549612,0.7031631254058854,0.0,6.492894432310992
Brand B,2025-11-22,0.0,1.7542354400663562,0.8700681976665061,3.231768710672971,28.69285634855375,41.82918378545728,18.694556555846024,17.85484678156502,10.714543675497103,0.0,7.722824771988175,2.1167244937895773,0.0,13.585610927713784
Brand B,2025-11-29,0.0,1.8265283130692809,0.050693962757120695,1.3161832999035723,1.7490087976604243,0.6623978786833575,18.694556555846024,18.474727931762594,10.627909394085775,0.0,7.554414349864927,0.03538592559128404,0.0,0.9881792951881091
Brand B,2025-12-06,0.0,0.18456169774960782,0.0,0.2255646497974008,0.4732070649858852,0.0,19.888515332819544,5.043091958176339,2.9608354122637914,0.0,5.5377911851953385,0.0,0.0,0.2501305241465953
Brand B,2025-12-13,0.0,0.0,0.0,0.09342052820596891,1.4892737638584215,0.0,20.162699285723562,0.4083371438768372,0.24670990386450686,0.0,5.236342238495256,0.48002554391054764,0.0,0.0
Brand B,2025-12-20,0.0,0.7372589856376323,0.0,5.738860738167989,5.00432556547517,0.0,20.162699285723562,19.590346440182035,12.30289814135769,0.0,5.236342238495256,1.3274048711210917,0.0,2.3900688068952065
Brand B,2025-12-27,0.0,0.35240607268959956,0.0,10.005529819902884,8.615223843144799,0.0,20.162699285723562,23.42512999374911,21.960445735699086,0.0,5.236342238495256,1.835125435243509,0.0,2.773813619829061
Brand C,2023-01-07,0.0,0.4807852810931574,0.5001286379012047,2.499215095811026,1.9766590347427169,0.0,2.9104234964786766,3.801061948874955,0.0,0.0,0.5898096418643759,0.0,0.0,0.0
Brand C,2023-01-14,0.0,0.6946582281237075,0.6126948302059299,8.535652910219277,7.242884747800059,0.0,3.466141861759083,7.810457449009143,0.0,0.0,0.5898096418643759,0.0,0.0,2.233732471846961
Brand C,2023-01-21,0.0,0.48325221099578325,0.485439783452178,5.2642158433237904,3.71082819467809,0.0,3.641399888937275,8.4321788147284,0.7475633821416502,0.0,0.5898096418643759,0.0,0.0,2.593360524310392
Brand C,2023-01-28,0.0,0.42921741435952016,0.4853424119902367,2.8837066917548673,1.7794384901367544,0.0,3.8167950916498286,19.123493478764036,2.7591163864917783,0.0,1.0925908429282392,0.0,0.0,1.824540509469364
Brand C,2023-02-04,0.0,0.46375781102872254,0.5668881273519732,34.29738634828173,2.439604252298097,0.0,3.3416229675872957,8.033118593586854,3.218182342801031,0.0,0.0,0.0,0.0,0.6912115115107035
Brand C,2023-02-11,0.0,2.229494715653083e-06,5.7436697115581774e-06,12.211397602632683,2.8614575276631307,0.0,3.724054016054233,0.0,1.4286223221994947,0.0,0.9838689677719957,0.0,0.0,0.4907571903871224
Brand C,2023-02-18,0.0,0.23154510693558705,1.1309332843771642,9.635767277468865,1.9695834863158757,0.0,3.6999944574271253,3.234632940540589,1.178358719060319,0.0,1.046652404331164,0.0,0.0,1.0273082422978612
Brand C,2023-02-25,0.0,0.30115060868101406,0.30905146960532487,2.596525542158668,1.3765079169253753,0.0,3.469594774415153,2.457325449515905,1.174909029307973,0.0,0.9838689677719957,0.0,0.0,0.5991802369313055
Brand C,2023-03-04,0.0,0.28309505346393354,0.36816023223242156,0.5490752340582853,0.3204988587230078,0.0,5.311965574423276,0.0,0.4669246227930996,0.0,0.9227140487125162,0.0,0.0,0.0
Brand C,2023-03-11,0.0,0.28163908938235765,0.38500351933610033,0.0,0.0,0.0,5.759926673338007,0.0,0.0,0.0,0.45931242040989656,0.0,0.0,0.0
Brand C,2023-03-18,0.0,0.36048019479865523,0.3094157069005188,0.9603564100548704,1.133775401072584,0.0,5.776488117691258,3.2967690574525244,0.3323390097947158,0.0,0.45931242040989656,0.0,0.0,0.2612470852295784
Brand C,2023-03-25,0.0,0.30741173008975975,0.2632488043490764,2.245716568618024,2.1135651728639107,0.0,5.776488117691258,4.038587919689887,0.9736395524991658,0.0,0.45931242040989656,0.0,0.0,25.578203920585455
Brand C,2023-04-01,0.0,0.39247311051476014,0.44488805881375937,4.785174516432534,3.381363120956065,0.09877309116160388,4.22571416819275,5.7114432820962735,1.3072246390768256,0.0,1.1098655164655362,0.0,0.0,1.592846991538694
Brand C,2023-04-08,0.0,0.20103201670392024,0.3276311402503425,1.7148418378133232,1.5465159728877114,0.1386997156125764,1.6010949649289226,6.3861641382234735,0.9271510652864123,0.0,0.11388225332239546,0.0,0.0,2.0641802136058214
Brand C,2023-04-15,0.0,0.20042248979533525,0.33415921522668246,1.391114339527356,1.107698914717098,0.14617449009566014,1.1952978173033437,4.25996465947065,1.0697886831121484,0.0,0.0,0.0,0.0,2.0157329934110293
Brand C,2023-04-22,0.0,0.31958358295051875,0.8559486814223526,1.6901966558806418,1.5954680701009614,0.14291933900053821,1.3538347162339497,12.2247007406144,1.0470027270162676,1.381748582885916,0.0,0.0,0.0,2.057307872477033
Brand C,2023-04-29,0.0,0.5484088100013012,1.025987984070547,1.5891994078768172,1.5594117172086641,0.13418745559893708,1.5206324120555172,12.286988411120118,0.8553838581440887,0.2302914304809856,0.9643839907390419,0.0,0.0,1.9525275869501946
Brand C,2023-05-06,0.0,0.07837070162415966,0.38698947116692856,1.3941516954635675,1.5632816985037568,0.0006355069837359329,2.6113776291756765,5.561368058484336,0.10866861537779145,0.0,0.1482718420526855,0.0,0.0,0.6851272206276718
Brand C,2023-05-13,0.0,0.0,0.4893591136847959,0.37359896850687735,0.49123613914890424,0.0,2.998801936948887,6.787861204966123,0.0,0.0,0.0,0.0,0.0,0.5055542852370216
Brand C,2023-05-20,0.0,0.5150445709311665,0.12052674350340344,1.2366921800410131,0.8614356325538594,0.0,2.9572754632063063,18.33097199817779,0.0,0.0,0.0,0.0,0.0,1.0129697559886224
Brand C,2023-05-27,0.0,0.6574873918232131,0.0,2.8076770218978635,1.898613038971109,0.17967537297678465,2.762277966215768,10.70624681798355,0.9436132451637089,0.0,0.0,0.0,0.0,2.129027613420616
Brand C,2023-06-03,0.0,0.574921810394589,0.08594139942470126,2.111130677760138,1.351579606851976,0.20255675240204488,2.800499516283325,23.292382711221595,1.0409410283566347,0.0,0.0,0.0,0.0,1.4124547761201218
Brand C,2023-06-10,0.0,0.03655655141538321,0.04600259247886662,2.2769157148469157,1.6781746889284508,0.14010806073628293,3.619401722486869,9.805077955162867,1.0006600673692407,0.0,0.08112943036715164,0.0,0.0,0.8637759672108956
Brand C,2023-06-17,0.0,0.0,0.0,0.9512935411282829,0.39263000479385896,0.01983889173032846,4.183006395963047,5.922670959475062,0.14191515980416333,0.0,0.4547793695005694,0.0,0.0,0.5967801473952264
Brand C,2023-06-24,0.0,0.11915996711762868,0.13577706638976317,0.9758635947651316,0.945465843179183,0.08337356370453192,4.44820596812161,4.976830055794099,1.4095998384333754,0.0,0.5461228002947862,0.0,0.0,0.8732762316520162
Brand C,2023-07-01,0.0,0.1553325232235721,0.1742364204593032,1.959091009636403,1.5066638079626231,0.20621780083611435,6.018162275200249,1.055772730614584,1.5649501428962898,0.0,0.373747504377235,0.0,0.0,1.1664259283547826
Brand C,2023-07-08,0.0,0.19101884491959345,0.14964235345133112,1.5552758807932026,1.1574965571430587,0.0,20.951563019743745,11.928036635688924,1.5145354742837334,0.0,0.31635651357263256,0.0,0.0,0.4804917729986985
Brand C,2023-07-15,0.0,0.19548306068947105,1.4784073173864978,0.4094552931204555,0.31009522789473487,0.0,23.557236929850248,11.781647096700421,0.24235524773541364,0.0,0.5896164271878677,0.0,0.0,0.35910205242393367
Brand C,2023-07-22,0.0,0.026427900128334552,0.1773882289341275,0.6448406643907374,0.8159911871568337,0.0,23.843440090021687,11.427005509973384,0.0,0.0,0.6943652163562524,0.0,0.0,0.179209888804233
Brand C,2023-07-29,0.0,0.11738385444847885,0.29479990386695626,1.3855386753404562,1.8231833145770004,0.0,23.88651613780234,9.239991499208223,1.431289944140256,0.0,0.6644003676064313,0.0,0.0,1.0652449352928175
Brand C,2023-08-05,0.0,0.3631117014665308,0.284890927944335,1.3546288895112193,1.8413166556331215,0.0,8.039165372761376,8.636802118333689,17.100986349754347,0.0,0.43314137996945223,0.0,0.0,1.168855558405285
Brand C,2023-08-12,0.0,0.09543103104236109,0.13046107198985932,1.3212601595298363,1.7433877258640489,0.0,3.4513320344250817,1.2407539000135268,2.8127784214790577,0.0,0.05746738783682819,0.0,0.0,0.16814758727701934
Brand C,2023-08-19,0.0,0.07669135820938917,0.13883051029129437,4.946168832286316,0.23858317241447455,0.0,3.0873100891271577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brand C,2023-08-26,0.0,0.1324933710885342,0.20576713879802228,1.2337073970296408,0.6852886360175283,0.0,3.7398258294949374,9.763814387807775,5.267194495694215,0.0,1.2327154143866872,0.0,0.0,0.5476115570476197
Brand C,2023-09-02,0.0,0.5398609488390596,2.8003194359580332,1.3563306906383188,1.038597371945069,0.0,5.070838173253364,9.969455709598826,4.546702476062251,0.0,1.2777585243664193,0.0,0.0,0.7257024313851687
Brand C,2023-09-09,0.0,0.5446489257946538,0.2850169393001365,1.092550659366127,1.0218378100251524,0.0,6.986037806216152,5.354118845184125,2.458553817823913,0.0,1.3379244344697776,0.0,0.0,0.6625133408103376
Brand C,2023-09-16,0.0,0.4326862687466947,0.27340790012669197,0.827679485896038,0.6261423093608702,7.550898084632102,8.808826785095093,4.849884622531632,2.2371256473193784,0.0,1.3479875459099266,0.0,0.0,0.646253773924578
Brand C,2023-09-23,0.0,0.4041004498579353,0.39652674409393623,1.01408126275243,1.0234815138303381,8.854164578972348,10.103096536719823,4.659465650712827,2.802082371368376,0.0,1.1000451267742328,0.0,0.0,0.5412876587996595
Brand C,2023-09-30,0.0,0.05487849121189886,0.0,0.9393555220260498,0.7799225859668892,11.739296363500955,9.40076811103091,0.6600703960479867,0.4133477002629957,0.0,0.1512459128827714,0.0,0.0,0.22791684691237007
Brand C,2023-10-07,0.0,0.0,0.0,0.6916339370551984,0.6264371161320096,7.180224827450507,8.059430107532794,4.960945099858762,2.3707877626329372,0.0,1.0285664701900452,0.0,0.0,0.45514525037284914
Brand C,2023-10-14,0.0,0.0,0.0,0.7934612145510577,0.554333076294213,8.087315723021833,7.305368143456265,4.098004268234955,6.111052867608863,0.0,1.11052334685871,0.0,0.0,0.5659864178026859
Brand C,2023-10-21,0.0,0.0,0.0,0.7067065661588776,0.501617746201659,7.956986570758415,6.461141998855759,4.29545719141549,1.9308773124914609,0.0,0.8602652524205456,0.0,0.0,1.4152602808613988
Brand C,2023-10-28,0.0,0.0,0.0,0.784473844113788,0.5512562707464629,8.087315723021833,6.092671290507378,4.70897540716527,2.7330716001467463,0.0,0.765423109862232,0.0,0.0,0.6798410995923915
Brand C,2023-11-04,0.0,0.0,0.0,0.9534994585982874,0.331503323542471,0.0,5.9718890691098805,0.0,0.0,0.0,0.0,0.0,0.0,0.8662581310015529
Brand C,2023-11-11,0.0,0.35849342890944313,0.0,1.285508073100134,0.570519426743964,5.4360064813065145,5.692588152241649,2.139011138822138,1.7213845848846816,0.0,1.3749225568357282,0.0,0.0,0.15160659426356898
Brand C,2023-11-18,0.0,0.36478788667654716,0.0,1.6416878500837797,1.0445999110812163,5.8444111472566345,5.739921111991268,3.9473264846021467,2.188912229324633,0.0,1.4879760601048502,0.0,0.0,0.5049323645845044
Brand C,2023-11-25,0.0,0.37153915636544604,0.0,0.5803604618430074,0.525460922152111,5.4236010875906855,5.916990304336069,2.214257548677185,2.230425289133426,0.0,1.4777287998729132,0.0,0.0,0.9162100081216034
Brand C,2023-12-02,0.0,0.37577586455583184,0.0,0.7871606605515367,0.8774214196794835,0.0,5.667698463387688,1.6809138255399272,0.7485531730614142,0.0,0.7975891049078259,0.0,0.0,0.688846539707619
Brand C,2023-12-09,0.0,0.25597022324825297,0.6062626632428957,1.9817303621634441,0.7304242792602705,4.110820602076073,8.017797218161094,1.4513343278826614,1.620421949923237,0.0,1.178015729092436,0.0,0.0,0.7232987521557859
Brand C,2023-12-16,0.0,0.25597022324825297,0.6062626632428957,1.8536461893161034,0.7762854816801609,4.110820602076073,5.308834536544103,1.4513343278826614,1.620421949923237,0.0,1.178015729092436,0.0,0.0,0.70559700399222
Brand C,2023-12-23,0.0,0.25597022324825297,0.6062626632428957,1.8108564781352487,0.7300860722092705,4.110820602076073,4.793907431144077,1.4513343278826614,1.620421949923237,0.0,1.178015729092436,0.0,0.0,0.6707411178108955
Brand C,2023-12-30,0.0,0.25597022324825297,0.6062626632428957,1.4590723406620356,0.110612389509903,4.110820602076073,0.6848439187470945,1.4513343278826614,1.620421949923237,0.0,4.884544009840069,0.0,0.0,0.26752630731986166
Brand C,2024-01-06,0.0,0.0,0.0,1.0999539210033202,0.9593344315029889,0.0,12.198410159489123,0.0,0.0,0.0,0.0,0.0,0.0,0.6696840653050952
Brand C,2024-01-13,0.0,1.170294290601095,0.0,1.7960790182778952,1.2301013415008644,0.0,102.7584152479775,0.0,0.0,0.0,0.0,0.0,0.0,0.9116492881711611
Brand C,2024-01-20,0.0,15.083893345217042,0.0,1.9042659902238688,1.2895221493645812,0.0,12.885547455525417,0.0,0.0,0.0,0.0,0.0,0.0,0.8955519267420131
Brand C,2024-01-27,0.6656587619215721,1.5037512029830542,0.4606889995243673,1.5963531867524472,1.0586854666527428,0.0,13.197799624586278,0.0,0.0,0.0,0.0,0.0,0.0,0.6661522859503918
Brand C,2024-02-03,0.8894761143660487,1.3662337564223423,0.7520505684102173,1.3977610395517788,0.9766202952190792,0.0,11.218524026476333,0.0,0.0,0.0,0.0,0.0,0.0,0.5047814722685731
Brand C,2024-02-10,0.9215328062552988,1.2013089138284243,0.46453476916714354,1.1085572434470679,0.7898251844417604,0.0,10.625583883980434,0.0,0.0,0.0,0.0,0.0,0.0,0.4905760905748734
Brand C,2024-02-17,0.9200532669902295,0.11010307351858103,0.7232361772965363,2.3290916532047783,4.141383937529232,0.0,10.520282249674816,0.0,0.0,0.0,0.0,0.0,0.0,0.513276293381078
Brand C,2024-02-24,0.9200532669902295,1.0879886223919522,0.7282458626090016,2.1400800883103304,1.7425556547358,0.0,10.520282249674816,0.0,0.0,0.0,0.0,0.0,0.0,0.49787664293758677
Brand C,2024-03-02,0.8582050032829999,1.7315819765914344,0.6187031476530979,1.8350824658804497,1.625046422598605,0.0,85.35970697730215,0.0,0.0,0.0,0.08421449702550733,0.0,0.0,0.419665617575952
Brand C,2024-03-09,0.38891798142530937,1.1177767830661625,0.49779562671691313,0.605573382900922,0.5563889245559576,2.95744282387475,13.723208405893049,3.548821404100479,2.7698135405804063,0.0,0.3488677877955192,0.0,0.0,0.4950589682515345
Brand C,2024-03-16,0.044204746649699166,1.0517423810665893,0.49781899030408827,0.4193036636451845,0.3482989718315352,4.558486162406025,9.550535823791245,4.517002176270846,3.0518406543458374,0.0,3.9995387683566204,0.0,0.0,0.6349699116101232
Brand C,2024-03-23,0.0,0.9972031502246633,0.49403563005385226,0.19189494527473583,0.2507471523320229,25.488274451434094,8.91389539819857,6.2394783711200565,2.9380672842494318,0.0,0.8867902036660497,0.0,0.0,0.4994749890833839
Brand C,2024-03-30,0.0,0.9792385733148108,0.4915065948720198,0.4098943452614617,0.42984739457266513,2.7559043664219818,9.550535823791245,10.997422164760911,4.6336262396586045,0.0,1.1173141418568326,0.0,0.0,0.6069596255434607
Brand C,2024-04-06,0.0,1.121614396429311,0.9523369528756697,0.3528909948669934,0.3294001930589084,1.1112243375943922,16.43957301770028,7.663996114629675,17.40823099368493,0.0,0.5775451610129866,0.0,0.0,0.14135198112971634
Brand C,2024-04-13,0.0,0.6451433104600396,0.21016170095305173,0.2295915741075312,0.13597825278445794,0.13046251158421923,113.472499341879,1.2917038398841407,27.428105744025004,0.0,0.20256259874068547,0.0,0.0,0.0
Brand C,2024-04-20,0.0,0.2935092780964677,0.009443767924190704,0.2871233411081357,0.26505149503273817,1.4478348640228924,16.530477370935387,4.736038565748875,2.432267634348414,0.0,0.4246252696049671,0.08080750964236712,0.0,0.3061631582729858
Brand C,2024-04-27,0.0,0.4494875811877818,0.03591152418084037,0.3786243810504947,0.3366502106665397,3.519557295062515,16.530477370935387,33.21280715372698,4.162428726030665,0.0,0.4617665204633396,0.16637580974167662,0.0,0.38540661699663536
Brand C,2024-05-04,0.0,0.23001312396043624,0.2671752148318154,0.27537671415727316,0.27912205876152935,3.6109678250337747,15.125682409028252,3.5008970466950196,11.900972671789797,0.06575852517261202,0.15560045507529238,0.14566274744282234,0.0,0.0
Brand C,2024-05-11,0.0,1.2585897105690784,0.005263595397120329,0.1435430867302749,0.1628164124822798,3.3973542538497115,12.428227907397547,2.1795409775715613,3.1001098735157298,0.07671827937566167,0.4749575360411968,0.016556287780367576,0.0,0.19209417171867732
Brand C,2024-05-18,0.0,2.0624039763986426,0.0,0.2146792816532994,0.18169584885755238,5.709488567257473,11.980410899183095,2.338205977654109,3.6772419431452366,0.07671827937566167,0.7175483617627212,0.0,0.0,0.22309182970479274
Brand C,2024-05-25,0.0,1.746392902884941,0.0,0.21218502109398918,0.17558817810138416,5.081816183039542,12.018210486688933,2.2649933771711637,1.3457459494690347,0.07671827937566167,0.698797849934986,0.0,0.0,0.22806819498822814
Brand C,2024-06-01,0.0,1.652974945508191,0.0,0.3557590055617194,0.34463241992535465,4.280619789564812,10.231100543026995,0.5619865850306268,3.172800894171415,0.06312232971647501,0.44114182809004815,0.0,0.0,0.18416367171645762
Brand C,2024-06-08,0.0,0.2780326613033458,0.0,0.4177877825830538,0.8623746561584458,4.3849622533469015,11.652536662300573,1.765971757500206,3.161783122337225,0.0,0.6605001866293206,0.0,0.0,0.15719645480190247
Brand C,2024-06-15,0.0,0.8670398267952106,0.48595091717571154,1.6405628151434493,0.5815737923257652,3.8760750442293657,10.471495011682277,1.765971757500206,3.161783122337225,0.0,0.6220260469440504,0.0,0.0,0.04332118566645289
Brand C,2024-06-22,0.0,0.9731157849052077,0.5428491496996963,3.616040001260852,0.6209524980364105,3.8760750442293657,10.471495011682277,1.765971757500206,3.161783122337225,0.0,0.6220260469440504,0.0,0.0,0.0
Brand C,2024-06-29,0.0,0.9352360618858099,0.5384374970435155,0.2475437966532387,0.3800327864490252,3.8760750442293657,46.501065188908626,1.765971757500206,3.161783122337225,0.0,0.6220260469440504,0.0,0.0,0.0
Brand C,2024-07-06,0.0,0.9181191495562111,0.051479440128982354,0.03951355596825689,0.11949069687528611,3.27108339293699,5.136725226960488,4.0298396781329915,5.88824755139297,0.0,0.0,0.0,0.0,0.0
Brand C,2024-07-13,0.0,0.6183425967173057,0.0,0.0283126084280049,0.18103821516764504,3.8162639584963722,5.992846096023866,4.701479624348698,6.86962214608742,0.0,0.0,0.0,0.0,0.0
Brand C,2024-07-20,0.0,1.2478095656716757,0.4516859560392676,0.24212234670333674,0.44751308071475243,3.8162639584963722,5.992846096023866,4.701479624348698,6.86962214608742,0.0,0.0,0.0,0.0,0.0
Brand C,2024-07-27,0.0,1.249141702395863,1.6703746601735294,1.4518139941994623,1.5431650380257242,3.8162639584963722,5.992846096023866,4.701479624348698,6.86962214608742,0.0,0.0,0.0,0.0,0.0
Brand C,2024-08-03,0.0,1.1517563600702372,0.707519224430314,1.0494546384912804,0.9689885642292615,0.5240562073171366,4.421237746000468,0.645615609087869,0.9433488264694638,0.0,0.0,0.0,0.0,0.0
Brand C,2024-08-10,0.0,2.017364425608172,0.4963356381274292,1.9157735997078613,1.467518523644379,0.0,5.945804296511898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brand C,2024-08-17,0.0,0.7813193446123582,0.6115280162520083,0.5404422087988894,0.4215415627823233,4.362469751689937,6.237104298828538,1.9959532912581028,5.079004852193695,0.0,0.0,0.0,0.0,0.5729322279129232
Brand C,2024-08-24,0.0,0.7002306905500734,0.541177483672163,0.5219171037951295,0.4237430786492545,5.08954804565374,6.237104298828538,2.32861217353754,5.925505661564463,0.0,0.0,0.0,0.0,0.9053820967699904
Brand C,2024-08-31,0.0,0.7039643891985163,0.5889720436550304,0.29759117293974785,0.25571384760083626,5.08954804565374,6.237104298828538,2.32861217353754,5.925505661564463,0.0,0.0,0.0,0.0,0.9246314273942879
Brand C,2024-09-07,0.0,0.7931522477611082,0.7012944548765186,0.4323886110233089,0.23737248928696114,33.13649210552677,5.2382723933530135,2.1759328352276737,6.381003721242798,0.0,0.0,0.0,0.0,0.7360219899466066
Brand C,2024-09-14,0.0,1.067340969748481,0.7885632934229266,0.7231556526432463,0.5873877715424715,3.7477199101458445,5.4322584480304235,2.229318492919512,2.959201632099948,0.0,0.0,0.0,0.0,0.6888117964387818
Brand C,2024-09-21,0.0,1.0936175588340094,0.9466169227748985,0.8032743036600616,0.7275910200183987,3.65579806677145,5.4322584480304235,3.4577907735396867,2.980971503661574,0.0,0.0,0.0,0.0,0.6816685135222263
Brand C,2024-09-28,0.0,1.0439829762273958,0.667158091496249,0.8063134973394529,0.795654879045033,3.676091611459033,5.4322584480304235,24.832787508063433,1.9861783681200231,0.0,0.0,0.0,0.0,0.04495403572515684
Brand C,2024-10-05,0.0,0.6880294146230863,0.6863827083762392,2.2499164363983053,1.589165667067081,0.5083897111493967,5.21442333511365,3.0560988295133344,0.6572660092146198,0.0,0.0,0.8268080883874082,0.0,0.14831751614754896
Brand C,2024-10-12,0.0,2.268480925994591,0.8857954247347105,1.2634716568717468,1.1670618808117117,4.60540797238309,5.430896273564994,4.7922984778973,3.286315619895043,0.0,0.0,0.685395842030421,0.0,0.4446353669782121
Brand C,2024-10-19,0.0,1.9530939210458247,0.7827918832853448,0.37640388631932764,0.41662673296774794,4.345626205505466,6.253890745017775,5.195476145709618,2.422977918080342,0.0,0.0,0.22296147879918976,0.0,0.07829885522302944
